2019-09-12,http://example.com/?url=114,0.3931014084507042
2019-09-12,http://example.com/?url=101,0.40254500000000004
2019-09-12,http://example.com/?url=133,0.4133171875
2019-09-12,http://example.com/?url=033,0.41886785714285724
2019-09-12,http://example.com/?url=157,0.419289393939394
2019-09-13,http://example.com/?url=039,0.40281428571428574
2019-09-13,http://example.com/?url=110,0.4294693548387098
2019-09-13,http://example.com/?url=005,0.4306358490566038
2019-09-13,http://example.com/?url=006,0.4313811594202898
2019-09-13,http://example.com/?url=028,0.43190645161290314
2019-09-14,http://example.com/?url=123,0.40559807692307687
2019-09-14,http://example.com/?url=070,0.4185893333333334
2019-09-14,http://example.com/?url=124,0.42331587301587303
2019-09-14,http://example.com/?url=107,0.42657058823529415
2019-09-14,http://example.com/?url=101,0.4294369230769231
2019-09-15,http://example.com/?url=185,0.2863
2019-09-15,http://example.com/?url=175,0.6621
2019-09-15,http://example.com/?url=167,0.7849
2019-09-15,http://example.com/?url=008,0.8516
