d3fe8c8fb9cc4d09b8cbf361f1213b91,2019-09-12T00:00:25.920Z,http://example.com/?url=139,user-072,TV,Chrome,Android,200,0.9220
9d04e19eada344e0a1567d8f22c0f132,2019-09-12T00:00:51.840Z,http://example.com/?url=053,user-017,LU,Firefox,IOS,202,0.7446
568169029eb04d159fa9142c6f558338,2019-09-12T00:01:17.760Z,http://example.com/?url=176,user-013,DZ,IE,Android,304,0.6509
c257af4df72340e9b80e6569e3189ec4,2019-09-12T00:01:43.680Z,http://example.com/?url=103,user-074,BY,IE,Linux,413,0.2874
0654c035444d479abe590c9c8d25fb85,2019-09-12T00:02:09.600Z,http://example.com/?url=193,user-094,KZ,Safari,Mac,208,0.3907
90db4f96c9084300aca73de5783f6c37,2019-09-12T00:02:35.520Z,http://example.com/?url=119,user-071,VN,Edge,Android,102,0.2765
678cce08551f4e5a8afac23fb832c8b3,2019-09-12T00:03:01.440Z,http://example.com/?url=079,user-021,NU,Opera,windows,201,0.9966
3d6a41a8340147bea8749876759c9396,2019-09-12T00:03:27.360Z,http://example.com/?url=089,user-027,AU,Chrome,Linux,426,0.2038
2bf3bf225493449585f7f4e227f200d6,2019-09-12T00:03:53.280Z,http://example.com/?url=003,user-084,SV,Chrome,Mac,418,0.9622
caf7e8f951734a3da7291316a676bab8,2019-09-12T00:04:19.200Z,http://example.com/?url=097,user-070,GF,Firefox,IOS,308,0.4737
d7112d3f0c9947e69406a25381d9252f,2019-09-12T00:04:45.120Z,http://example.com/?url=148,user-077,ER,IE,Android,410,0.6779
4ff3e5e7d73d43e4a5a6207528220208,2019-09-12T00:05:11.040Z,http://example.com/?url=150,user-005,AX,Opera,Mac,424,0.0404
8a0152e9bfca459fbd738a468ae5cfff,2019-09-12T00:05:36.960Z,http://example.com/?url=106,user-038,AI,Safari,IOS,226,0.8124
d4fce570efe146cb84ff859871fbba24,2019-09-12T00:06:02.880Z,http://example.com/?url=090,user-075,GT,Opera,Android,205,0.4854
4c5078f6a1ec4093981d5f1c57991487,2019-09-12T00:06:28.800Z,http://example.com/?url=089,user-028,ET,IE,Android,426,0.8575
7cdbca5be8f04aaca6f477247d1cf271,2019-09-12T00:06:54.720Z,http://example.com/?url=101,user-099,FR,IE,Mac,431,0.1370
c9c5ba79f2de4efea695fe410a56e969,2019-09-12T00:07:20.640Z,http://example.com/?url=095,user-088,VN,Chrome,IOS,510,0.9927
eba1fd779eaf4cd2add4b0e52d18c90b,2019-09-12T00:07:46.560Z,http://example.com/?url=175,user-043,BO,IE,IOS,451,0.8781
8750b44429e04786ab6ca62c4583d5ab,2019-09-12T00:08:12.480Z,http://example.com/?url=083,user-033,SJ,Opera,IOS,400,0.4875
92c5d82f4eff4cd7a17dfbfff64b8a04,2019-09-12T00:08:38.400Z,http://example.com/?url=144,user-013,SJ,Opera,windows,301,0.0381
dd31272355df41c1a2fc8fa3f54fdf52,2019-09-12T00:09:04.320Z,http://example.com/?url=028,user-025,AX,Edge,Mac,403,0.9020
